problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p5_find_duplicates_list,prompt_2,47,"['def funcImp(arg1):\n    from collections import Counter\n    element_counts = Counter(arg1)\n    duplicates = [item for item, count in element_counts.items() if count > 1]\n    return duplicates\narg1 = [1, 2, 3, 2, 4, 5, 6, 5, 7, 8, 8]\npass']",10000,0.04047699994407594,0.04290302899316885,0.05300030007492751,N/A
p5_find_duplicates_list,prompt_2,47,"['def funcImp(arg1):\n    from collections import Counter\n    element_counts = Counter(arg1)\n    duplicates = [item for item, count in element_counts.items() if count > 1]\n    return duplicates\narg1 = [1, 2, 3, 2, 4, 5, 6, 5, 7, 8, 8]\npass']",100000,0.7573794000782073,0.7773281909991056,0.825095699983649,N/A
p5_find_duplicates_list,prompt_2,48,"['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)\narg1 = [1, 2, 3, 4, 5, 3, 2, 6, 7, 8, 2]\npass']",1000,0.0033565000630915165,0.0035698900034185498,0.004846900003030896,N/A
p5_find_duplicates_list,prompt_2,48,"['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)\narg1 = [1, 2, 3, 4, 5, 3, 2, 6, 7, 8, 2]\npass']",10000,0.04276939993724227,0.04659536499762908,0.12795570003800094,N/A
p5_find_duplicates_list,prompt_2,48,"['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)\narg1 = [1, 2, 3, 4, 5, 3, 2, 6, 7, 8, 2]\npass']",100000,0.6960022000130266,0.7267002760025207,0.8717757000122219,N/A
p5_find_duplicates_list,prompt_2,49,"['def funcImp(arg1):\n    element_count = {}\n    duplicates = []\n    for element in arg1:\n        if element in element_count:\n            element_count[element] += 1\n        else:\n            element_count[element] = 1\n    for element, count in element_count.items():\n        if count > 1:\n            duplicates.append(element)\n    return duplicates']",1000,0.00519439997151494,0.006012523996178061,0.016323699965141714,N/A
p5_find_duplicates_list,prompt_2,49,"['def funcImp(arg1):\n    element_count = {}\n    duplicates = []\n    for element in arg1:\n        if element in element_count:\n            element_count[element] += 1\n        else:\n            element_count[element] = 1\n    for element, count in element_count.items():\n        if count > 1:\n            duplicates.append(element)\n    return duplicates']",10000,0.056327000027522445,0.060368370002834126,0.07995179994031787,N/A
p5_find_duplicates_list,prompt_2,49,"['def funcImp(arg1):\n    element_count = {}\n    duplicates = []\n    for element in arg1:\n        if element in element_count:\n            element_count[element] += 1\n        else:\n            element_count[element] = 1\n    for element, count in element_count.items():\n        if count > 1:\n            duplicates.append(element)\n    return duplicates']",100000,0.9308680000249296,0.9431739330012351,1.0258755000540987,N/A
p5_find_duplicates_list,prompt_2,50,['def funcImp(arg1):\n    from collections import defaultdict\n    occurrence_dict = defaultdict(int)\n    duplicates = []\n    for num in arg1:\n        occurrence_dict[num] += 1\n        if occurrence_dict[num] == 2:\n            duplicates.append(num)\n    return duplicates'],1000,0.009212799952365458,0.009793927991995587,0.016092399950139225,N/A
p5_find_duplicates_list,prompt_2,50,['def funcImp(arg1):\n    from collections import defaultdict\n    occurrence_dict = defaultdict(int)\n    duplicates = []\n    for num in arg1:\n        occurrence_dict[num] += 1\n        if occurrence_dict[num] == 2:\n            duplicates.append(num)\n    return duplicates'],10000,0.09261980000883341,0.09724505100515671,0.12662870006170124,N/A
p5_find_duplicates_list,prompt_2,50,['def funcImp(arg1):\n    from collections import defaultdict\n    occurrence_dict = defaultdict(int)\n    duplicates = []\n    for num in arg1:\n        occurrence_dict[num] += 1\n        if occurrence_dict[num] == 2:\n            duplicates.append(num)\n    return duplicates'],100000,1.3165605999529362,1.3489677480002866,1.4725436000153422,N/A
p5_find_duplicates_list,prompt_2,51,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)'],1000,0.003324099932797253,0.00357448700000532,0.005198800005018711,N/A
p5_find_duplicates_list,prompt_2,51,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)'],10000,0.04284489993005991,0.04593825600342825,0.055365200038067997,N/A
p5_find_duplicates_list,prompt_2,51,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)'],100000,0.6960390999447554,0.7228017369960434,0.7646083000581712,N/A
p5_find_duplicates_list,prompt_2,52,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],1000,0.0033228000393137336,0.003530429003294557,0.004588900017552078,N/A
p5_find_duplicates_list,prompt_2,52,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],10000,0.042928899987600744,0.04621215900871903,0.06530230003409088,N/A
p5_find_duplicates_list,prompt_2,52,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],100000,0.7026785000925884,0.7290543559996877,0.7727171999868006,N/A
p5_find_duplicates_list,prompt_2,53,"['def funcImp(arg1):\n    counts = {}\n    duplicates = []\n    for num in arg1:\n        if num in counts:\n            counts[num] += 1\n        else:\n            counts[num] = 1\n    for num, count in counts.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",1000,0.00515910005196929,0.005660571003099904,0.008690800052136183,N/A
p5_find_duplicates_list,prompt_2,53,"['def funcImp(arg1):\n    counts = {}\n    duplicates = []\n    for num in arg1:\n        if num in counts:\n            counts[num] += 1\n        else:\n            counts[num] = 1\n    for num, count in counts.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",10000,0.05632820003665984,0.06043490899959579,0.09470100002363324,N/A
p5_find_duplicates_list,prompt_2,53,"['def funcImp(arg1):\n    counts = {}\n    duplicates = []\n    for num in arg1:\n        if num in counts:\n            counts[num] += 1\n        else:\n            counts[num] = 1\n    for num, count in counts.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",100000,0.9302717000246048,0.9415062580024823,0.9866957999765873,N/A
p5_find_duplicates_list,prompt_2,54,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for element in arg1:\n        if element in seen:\n            duplicates.add(element)\n        else:\n            seen.add(element)\n    return list(duplicates)'],1000,0.0033186000073328614,0.0035751360037829727,0.005477300030179322,N/A
p5_find_duplicates_list,prompt_2,54,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for element in arg1:\n        if element in seen:\n            duplicates.add(element)\n        else:\n            seen.add(element)\n    return list(duplicates)'],10000,0.04268029995728284,0.04590293899644166,0.06764599995221943,N/A
p5_find_duplicates_list,prompt_2,54,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for element in arg1:\n        if element in seen:\n            duplicates.add(element)\n        else:\n            seen.add(element)\n    return list(duplicates)'],100000,0.695558900013566,0.7198612490016967,0.761287400033325,N/A
p5_find_duplicates_list,prompt_2,55,"['def funcImp(arg1):\n    from collections import Counter\n    count_dict = Counter(arg1)\n    duplicates = [item for item, count in count_dict.items() if count > 1]\n    return duplicates']",1000,0.003797600045800209,0.004101332999998704,0.007063700002618134,N/A
p5_find_duplicates_list,prompt_2,55,"['def funcImp(arg1):\n    from collections import Counter\n    count_dict = Counter(arg1)\n    duplicates = [item for item, count in count_dict.items() if count > 1]\n    return duplicates']",10000,0.04132449999451637,0.04461895699496381,0.0660144001012668,N/A
p5_find_duplicates_list,prompt_2,55,"['def funcImp(arg1):\n    from collections import Counter\n    count_dict = Counter(arg1)\n    duplicates = [item for item, count in count_dict.items() if count > 1]\n    return duplicates']",100000,0.7576117999851704,0.7685439639957622,0.7944095999700949,N/A
p5_find_duplicates_list,prompt_2,56,['def funcImp(arg1):\n    seen = {}\n    duplicates = []\n    for num in arg1:\n        if num in seen:\n            if seen[num] == 1:\n                duplicates.append(num)\n            seen[num] += 1\n        else:\n            seen[num] = 1\n    return duplicates'],1000,0.003846299950964749,0.004206652997527272,0.010162399965338409,N/A
p5_find_duplicates_list,prompt_2,56,['def funcImp(arg1):\n    seen = {}\n    duplicates = []\n    for num in arg1:\n        if num in seen:\n            if seen[num] == 1:\n                duplicates.append(num)\n            seen[num] += 1\n        else:\n            seen[num] = 1\n    return duplicates'],10000,0.042263600043952465,0.04528508599498309,0.06844389997422695,N/A
p5_find_duplicates_list,prompt_2,56,['def funcImp(arg1):\n    seen = {}\n    duplicates = []\n    for num in arg1:\n        if num in seen:\n            if seen[num] == 1:\n                duplicates.append(num)\n            seen[num] += 1\n        else:\n            seen[num] = 1\n    return duplicates'],100000,0.7939180000685155,0.8448720950016286,0.9817872000858188,N/A
p5_find_duplicates_list,prompt_2,57,"['def funcImp(arg1):\n    counter = {}\n    duplicates = []\n    for item in arg1:\n        if item in counter:\n            counter[item] += 1\n        else:\n            counter[item] = 1\n    for item, count in counter.items():\n        if count > 1:\n            duplicates.append(item)\n    return duplicates']",1000,0.005180899985134602,0.005455192998051643,0.007814899901859462,N/A
p5_find_duplicates_list,prompt_2,57,"['def funcImp(arg1):\n    counter = {}\n    duplicates = []\n    for item in arg1:\n        if item in counter:\n            counter[item] += 1\n        else:\n            counter[item] = 1\n    for item, count in counter.items():\n        if count > 1:\n            duplicates.append(item)\n    return duplicates']",10000,0.0554619999602437,0.058624262992525475,0.08399279997684062,N/A
p5_find_duplicates_list,prompt_2,57,"['def funcImp(arg1):\n    counter = {}\n    duplicates = []\n    for item in arg1:\n        if item in counter:\n            counter[item] += 1\n        else:\n            counter[item] = 1\n    for item, count in counter.items():\n        if count > 1:\n            duplicates.append(item)\n    return duplicates']",100000,0.9212647000094876,1.5714851079962682,3.0467804999789223,N/A
p5_find_duplicates_list,prompt_2,58,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],1000,0.0032102999975904822,0.004135572988307103,0.01785800000652671,N/A
p5_find_duplicates_list,prompt_2,58,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],10000,0.04206740006338805,0.04593882800778374,0.06197530007921159,N/A
p5_find_duplicates_list,prompt_2,58,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],100000,0.6945894999662414,0.7255658670014236,0.8531069000018761,N/A
p5_find_duplicates_list,prompt_2,59,"['from collections import Counter\n\ndef funcImp(arg1):\n    count = Counter(arg1)\n    duplicates = [item for item, freq in count.items() if freq > 1]\n    return duplicates']",1000,0.003589699976146221,0.003935805000364781,0.005813800031319261,N/A
p5_find_duplicates_list,prompt_2,59,"['from collections import Counter\n\ndef funcImp(arg1):\n    count = Counter(arg1)\n    duplicates = [item for item, freq in count.items() if freq > 1]\n    return duplicates']",10000,0.04003159992862493,0.04432433799724095,0.15805460000410676,N/A
p5_find_duplicates_list,prompt_2,59,"['from collections import Counter\n\ndef funcImp(arg1):\n    count = Counter(arg1)\n    duplicates = [item for item, freq in count.items() if freq > 1]\n    return duplicates']",100000,0.7553718000417575,0.7840863269963302,0.8473409999860451,N/A
p5_find_duplicates_list,prompt_2,60,"['def funcImp(arg1):\n    counts = {}\n    duplicates = []\n    for item in arg1:\n        if item in counts:\n            counts[item] += 1\n        else:\n            counts[item] = 1\n    for item, count in counts.items():\n        if count > 1:\n            duplicates.append(item)\n    return duplicates']",1000,0.005204100045375526,0.005583002002676949,0.009730500052683055,N/A
p5_find_duplicates_list,prompt_2,60,"['def funcImp(arg1):\n    counts = {}\n    duplicates = []\n    for item in arg1:\n        if item in counts:\n            counts[item] += 1\n        else:\n            counts[item] = 1\n    for item, count in counts.items():\n        if count > 1:\n            duplicates.append(item)\n    return duplicates']",10000,0.055404200102202594,0.058841647000517694,0.07984090002719313,N/A
p5_find_duplicates_list,prompt_2,60,"['def funcImp(arg1):\n    counts = {}\n    duplicates = []\n    for item in arg1:\n        if item in counts:\n            counts[item] += 1\n        else:\n            counts[item] = 1\n    for item, count in counts.items():\n        if count > 1:\n            duplicates.append(item)\n    return duplicates']",100000,0.916166500071995,0.9492015430040192,1.080258599948138,N/A
p5_find_duplicates_list,prompt_2,61,"['def funcImp(arg1):\n    from collections import Counter\n    element_counts = Counter(arg1)\n    duplicates = [element for element, count in element_counts.items() if count > 1]\n    return duplicates']",1000,0.003793700016103685,0.00414501300547272,0.007380699971690774,N/A
p5_find_duplicates_list,prompt_2,61,"['def funcImp(arg1):\n    from collections import Counter\n    element_counts = Counter(arg1)\n    duplicates = [element for element, count in element_counts.items() if count > 1]\n    return duplicates']",10000,0.04031579999718815,0.043907928997650746,0.09922620002180338,N/A
p5_find_duplicates_list,prompt_2,61,"['def funcImp(arg1):\n    from collections import Counter\n    element_counts = Counter(arg1)\n    duplicates = [element for element, count in element_counts.items() if count > 1]\n    return duplicates']",100000,0.7526606000028551,0.8044069630058948,0.980843500001356,N/A
p5_find_duplicates_list,prompt_2,62,"['from collections import Counter\n\ndef funcImp(arg1):\n    counts = Counter(arg1)\n    duplicates = [item for item, count in counts.items() if count > 1]\n    return duplicates']",1000,0.0037969000404700637,0.004087389996275306,0.009492999990470707,N/A
p5_find_duplicates_list,prompt_2,62,"['from collections import Counter\n\ndef funcImp(arg1):\n    counts = Counter(arg1)\n    duplicates = [item for item, count in counts.items() if count > 1]\n    return duplicates']",10000,0.04008649999741465,0.04412088999990374,0.06635400000959635,N/A
p5_find_duplicates_list,prompt_2,62,"['from collections import Counter\n\ndef funcImp(arg1):\n    counts = Counter(arg1)\n    duplicates = [item for item, count in counts.items() if count > 1]\n    return duplicates']",100000,0.7510136000346392,0.7854990219988395,0.9476628000847995,N/A
p5_find_duplicates_list,prompt_2,63,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for number in arg1:\n        if number in seen:\n            duplicates.add(number)\n        else:\n            seen.add(number)\n    return list(duplicates)'],1000,0.00331880000885576,0.0035054440039675684,0.0045915000373497605,N/A
p5_find_duplicates_list,prompt_2,63,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for number in arg1:\n        if number in seen:\n            duplicates.add(number)\n        else:\n            seen.add(number)\n    return list(duplicates)'],10000,0.04241810005623847,0.04555241000140086,0.061472499975934625,N/A
p5_find_duplicates_list,prompt_2,63,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for number in arg1:\n        if number in seen:\n            duplicates.add(number)\n        else:\n            seen.add(number)\n    return list(duplicates)'],100000,0.6964553999714553,0.7421654099994339,0.8951436999486759,N/A
p5_find_duplicates_list,prompt_2,64,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],1000,0.0033033000072464347,0.0035319929919205607,0.00560479995328933,N/A
p5_find_duplicates_list,prompt_2,64,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],10000,0.04181690001860261,0.04486258000484668,0.05828759993892163,N/A
p5_find_duplicates_list,prompt_2,64,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],100000,0.6899464000016451,0.7444631090015172,0.8615892000962049,N/A
p5_find_duplicates_list,prompt_2,65,"['def funcImp(arg1):\n    count_dict = {}\n    duplicates = []\n    for num in arg1:\n        if num in count_dict:\n            count_dict[num] += 1\n        else:\n            count_dict[num] = 1\n    for num, count in count_dict.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",1000,0.00517540005967021,0.00582914000377059,0.012969100032933056,N/A
p5_find_duplicates_list,prompt_2,65,"['def funcImp(arg1):\n    count_dict = {}\n    duplicates = []\n    for num in arg1:\n        if num in count_dict:\n            count_dict[num] += 1\n        else:\n            count_dict[num] = 1\n    for num, count in count_dict.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",10000,0.05480020004324615,0.05794477100251243,0.08333400008268654,N/A
p5_find_duplicates_list,prompt_2,65,"['def funcImp(arg1):\n    count_dict = {}\n    duplicates = []\n    for num in arg1:\n        if num in count_dict:\n            count_dict[num] += 1\n        else:\n            count_dict[num] = 1\n    for num, count in count_dict.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",100000,0.929624899988994,0.9648848349892069,1.3118673999560997,N/A
p5_find_duplicates_list,prompt_2,66,"['def funcImp(arg1):\n    element_count = {}\n    duplicates = []\n    for element in arg1:\n        if element in element_count:\n            element_count[element] += 1\n        else:\n            element_count[element] = 1\n    for element, count in element_count.items():\n        if count > 1:\n            duplicates.append(element)\n    return duplicates']",1000,0.0050113999750465155,0.005466590004507452,0.00912960001733154,N/A
p5_find_duplicates_list,prompt_2,66,"['def funcImp(arg1):\n    element_count = {}\n    duplicates = []\n    for element in arg1:\n        if element in element_count:\n            element_count[element] += 1\n        else:\n            element_count[element] = 1\n    for element, count in element_count.items():\n        if count > 1:\n            duplicates.append(element)\n    return duplicates']",10000,0.0546015000436455,0.05845657099504024,0.07832300011068583,N/A
p5_find_duplicates_list,prompt_2,66,"['def funcImp(arg1):\n    element_count = {}\n    duplicates = []\n    for element in arg1:\n        if element in element_count:\n            element_count[element] += 1\n        else:\n            element_count[element] = 1\n    for element, count in element_count.items():\n        if count > 1:\n            duplicates.append(element)\n    return duplicates']",100000,0.9257706999778748,0.9688623860047665,1.1898708998924121,N/A
p5_find_duplicates_list,prompt_2,67,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)'],1000,0.0033264000667259097,0.0035177810047753153,0.0052010000217705965,N/A
p5_find_duplicates_list,prompt_2,67,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)'],10000,0.042177499970421195,0.04469504599343054,0.05351610004436225,N/A
p5_find_duplicates_list,prompt_2,67,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)'],100000,0.6952907999511808,0.7277091390010901,0.831384600023739,N/A
p5_find_duplicates_list,prompt_2,68,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],1000,0.00336050009354949,0.0035211329977028073,0.004295599996112287,N/A
p5_find_duplicates_list,prompt_2,68,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],10000,0.04216239997185767,0.04536654799827375,0.08574000000953674,N/A
p5_find_duplicates_list,prompt_2,68,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],100000,0.6935231999959797,0.7174662869935855,0.7595235999906436,N/A
p5_find_duplicates_list,prompt_2,69,"['from collections import Counter\n\ndef funcImp(arg1):\n    counts = Counter(arg1)\n    duplicates = [item for item, count in counts.items() if count > 1]\n    return duplicates']",1000,0.0037537000607699156,0.00448273598914966,0.018742799991741776,N/A
p5_find_duplicates_list,prompt_2,69,"['from collections import Counter\n\ndef funcImp(arg1):\n    counts = Counter(arg1)\n    duplicates = [item for item, count in counts.items() if count > 1]\n    return duplicates']",10000,0.040551999933086336,0.04291130399564281,0.07759600004646927,N/A
p5_find_duplicates_list,prompt_2,69,"['from collections import Counter\n\ndef funcImp(arg1):\n    counts = Counter(arg1)\n    duplicates = [item for item, count in counts.items() if count > 1]\n    return duplicates']",100000,0.7517475000349805,0.7734306020033546,0.8371233000652865,N/A
p5_find_duplicates_list,prompt_2,70,['def funcImp(arg1):\n    seen = set()\n    duplicates = []\n    for num in arg1:\n        if num in seen:\n            duplicates.append(num)\n        else:\n            seen.add(num)\n    return duplicates'],1000,0.00327139999717474,0.0036761080019641667,0.0066090000327676535,N/A
p5_find_duplicates_list,prompt_2,70,['def funcImp(arg1):\n    seen = set()\n    duplicates = []\n    for num in arg1:\n        if num in seen:\n            duplicates.append(num)\n        else:\n            seen.add(num)\n    return duplicates'],10000,0.041062100091949105,0.04351140599814243,0.05255580006632954,N/A
p5_find_duplicates_list,prompt_2,70,['def funcImp(arg1):\n    seen = set()\n    duplicates = []\n    for num in arg1:\n        if num in seen:\n            duplicates.append(num)\n        else:\n            seen.add(num)\n    return duplicates'],100000,0.6836001999909058,0.7153300209995359,0.8161089000059292,N/A
p5_find_duplicates_list,prompt_2,71,"['def funcImp(arg1):\n    element_count = {}\n    duplicates = []\n    for elem in arg1:\n        if elem in element_count:\n            element_count[elem] += 1\n        else:\n            element_count[elem] = 1\n    for elem, count in element_count.items():\n        if count > 1:\n            duplicates.append(elem)\n    return duplicates']",1000,0.005173399928025901,0.005624916992383077,0.008704599924385548,N/A
p5_find_duplicates_list,prompt_2,71,"['def funcImp(arg1):\n    element_count = {}\n    duplicates = []\n    for elem in arg1:\n        if elem in element_count:\n            element_count[elem] += 1\n        else:\n            element_count[elem] = 1\n    for elem, count in element_count.items():\n        if count > 1:\n            duplicates.append(elem)\n    return duplicates']",10000,0.05533610004931688,0.06019109299755655,0.14116340002510697,N/A
p5_find_duplicates_list,prompt_2,71,"['def funcImp(arg1):\n    element_count = {}\n    duplicates = []\n    for elem in arg1:\n        if elem in element_count:\n            element_count[elem] += 1\n        else:\n            element_count[elem] = 1\n    for elem, count in element_count.items():\n        if count > 1:\n            duplicates.append(elem)\n    return duplicates']",100000,0.9240732999751344,0.9452328229998238,0.9958292999072,N/A
p5_find_duplicates_list,prompt_2,72,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for number in arg1:\n        if number in seen:\n            duplicates.add(number)\n        else:\n            seen.add(number)\n    return list(duplicates)'],1000,0.003325199941173196,0.0034917099995072933,0.0047981999814510345,N/A
p5_find_duplicates_list,prompt_2,72,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for number in arg1:\n        if number in seen:\n            duplicates.add(number)\n        else:\n            seen.add(number)\n    return list(duplicates)'],10000,0.04225329996552318,0.04472918999614194,0.0739919999614358,N/A
p5_find_duplicates_list,prompt_2,72,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for number in arg1:\n        if number in seen:\n            duplicates.add(number)\n        else:\n            seen.add(number)\n    return list(duplicates)'],100000,0.6919288000790402,0.7213686980004422,1.0675822000484914,N/A
p5_find_duplicates_list,prompt_2,73,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)'],1000,0.0032298999140039086,0.003600147991674021,0.0067761000245809555,N/A
p5_find_duplicates_list,prompt_2,73,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)'],10000,0.041073699947446585,0.04642127500264905,0.12277870008256286,N/A
p5_find_duplicates_list,prompt_2,73,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for item in arg1:\n        if item in seen:\n            duplicates.add(item)\n        else:\n            seen.add(item)\n    return list(duplicates)'],100000,0.7003122000023723,0.7408919090032577,1.019701800076291,N/A
p5_find_duplicates_list,prompt_2,74,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],1000,0.0033865999430418015,0.0037446529942099004,0.007429299992509186,N/A
p5_find_duplicates_list,prompt_2,74,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],10000,0.0430645999731496,0.0473818910040427,0.10358070000074804,N/A
p5_find_duplicates_list,prompt_2,74,['def funcImp(arg1):\n    seen = set()\n    duplicates = set()\n    for num in arg1:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)'],100000,0.7041827999055386,0.7534934920072556,1.0166160999797285,N/A
p5_find_duplicates_list,prompt_2,75,['def funcImp(arg1):\n    seen = set()\n    duplicates = []\n    for num in arg1:\n        if num in seen:\n            if num not in duplicates:\n                duplicates.append(num)\n        else:\n            seen.add(num)\n    return duplicates'],1000,0.0033051000209525228,0.0035077810019720347,0.004476299975067377,N/A
p5_find_duplicates_list,prompt_2,75,['def funcImp(arg1):\n    seen = set()\n    duplicates = []\n    for num in arg1:\n        if num in seen:\n            if num not in duplicates:\n                duplicates.append(num)\n        else:\n            seen.add(num)\n    return duplicates'],10000,0.042493400047533214,0.04606466700439341,0.06247760006226599,N/A
p5_find_duplicates_list,prompt_2,75,['def funcImp(arg1):\n    seen = set()\n    duplicates = []\n    for num in arg1:\n        if num in seen:\n            if num not in duplicates:\n                duplicates.append(num)\n        else:\n            seen.add(num)\n    return duplicates'],100000,4.45721520006191,4.673200606001774,5.506476799957454,N/A
p5_find_duplicates_list,prompt_2,76,"['from collections import Counter\n\ndef funcImp(arg1):\n    element_counts = Counter(arg1)\n    duplicates = [element for element, count in element_counts.items() if count > 1]\n    return duplicates']",1000,0.0037333000218495727,0.004049756990280002,0.005548399989493191,N/A
p5_find_duplicates_list,prompt_2,76,"['from collections import Counter\n\ndef funcImp(arg1):\n    element_counts = Counter(arg1)\n    duplicates = [element for element, count in element_counts.items() if count > 1]\n    return duplicates']",10000,0.03968619997613132,0.04283296201028861,0.05359879997558892,N/A
p5_find_duplicates_list,prompt_2,76,"['from collections import Counter\n\ndef funcImp(arg1):\n    element_counts = Counter(arg1)\n    duplicates = [element for element, count in element_counts.items() if count > 1]\n    return duplicates']",100000,0.7505480999825522,0.778799214004539,1.1590076999273151,N/A
p5_find_duplicates_list,prompt_2,77,['def funcImp(arg1):\n    seen = {}\n    duplicates = []\n    for number in arg1:\n        if number in seen:\n            if seen[number] == 1:\n                duplicates.append(number)\n            seen[number] += 1\n        else:\n            seen[number] = 1\n    return duplicates'],1000,0.0036901000421494246,0.003956392005784437,0.0048463999992236495,N/A
p5_find_duplicates_list,prompt_2,77,['def funcImp(arg1):\n    seen = {}\n    duplicates = []\n    for number in arg1:\n        if number in seen:\n            if seen[number] == 1:\n                duplicates.append(number)\n            seen[number] += 1\n        else:\n            seen[number] = 1\n    return duplicates'],10000,0.0407009000191465,0.04356526900199242,0.05598049995023757,N/A
